CUSTOMER_NUMBER,CCAT_CODE,REGION_CODE,REP_CODE,SETTLE_TERMS,NORMAL_PAYTERMS,DISCOUNT,CREDIT_LIMIT,COMM_METHOD,COMMISSION,REP_DESC_CLEAN,REP_GROUP,PARAMETER,REGION_DESC,PROVINCE,CCAT_DESC,CCAT_GROUP
TOPI05,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
TOPI06,41,10a,02,0,120,0,12000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
TOPI07,29,5a,01EXP,0,120,0,0,Gross Profit,0.5,EXPORTS,Channel: Export,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
TOPI08,21,25b,ZZZ5,0,120,0,2000,,,,,,,,,
TOPI09,21,25b,ZZZ5,0,120,0,1000,,,,,,,,,
TOPI10,29,5a,06,0,120,0,30000,Sales,0.0,DA,Sales Rep,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
TOPI11,29,5a,01EXP,0,120,0,5000,Gross Profit,0.5,EXPORTS,Channel: Export,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
TOPI12,29,5a,06,0,120,0,1500,Sales,0.0,DA,Sales Rep,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
TOPI13,30,7a,05C,0,120,0,10000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
TOPI14,29,5a,06,0,120,0,30000,Sales,0.0,DA,Sales Rep,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
TOPI15,30,7a,05,0,120,0,20000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
TOPI16,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TOPI17,39,6a,04,0,120,0,5000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
TOPI18,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TOPI19,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TOPI20,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TOPI21,41,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
TOPI22,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
TOPI23,20,25a,ZZZ2,0,120,0,0,,,,,,,,,
TOPI24,31,8a,05,0,120,0,5000,Sales,0.5,RL,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
TOPI25,36,7c,05,0,120,0,4000,Sales,0.5,RL,Sales Rep,,Gauteng N - Eastgate/Norwood/Midrand,Gauteng,,
TOPI26,21,25b,ZZZ5,0,120,0,2500,,,,,Closed,,,,
TOPI27,21,25b,ZZZ5,0,120,0,2000,,,,,,,,,
TOPI28,21,25b,ZZZ5,0,120,0,1000,,,,,Closed,,,,
TOPI29,46,2b,05,0,120,0,2000,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
TOPI30,20,25a,ZZZ4,0,120,0,2000,,,,,,,,,
TOPI31,21,25b,ZZZ5,0,120,0,2000,,,,,,,,,
TOPI32,39,6a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
TOPI33,31,8a,06,0,120,0,2500,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
TOPI34,30,7a,05,0,120,0,6000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
TOPI44,45,2a,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Vaal Triangle,Gauteng,,
TOPI45,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
TOPI46,19,4b,03,0,120,0,10000,Sales,0.5,BJ,Sales Rep,,Nelspruit / Tzaneen,Mpumalanga,,
TOPI47,21,25b,ZZZ,0,120,0,3000,,,,,Closed,,,,
TOPI48,33,1d,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Pretoria,Gauteng,,
TOPI49,32,7b,05,0,120,0,1000,Sales,0.5,RL,Sales Rep,Trading Account,Gauteng N - Randburg/Rivonia,Gauteng,,
TOPI50,19,4b,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Nelspruit / Tzaneen,Mpumalanga,,
TOPI51,32,7b,05,0,120,0,1000,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
TOPI52,40,6b,04,0,120,0,500,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TOPI53,31,8a,05,0,120,0,1000,Sales,0.5,RL,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
TOPI54,49,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
TOPI55,31,8a,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
TOPI56,39,6a,02,0,120,0,0,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
TOPI57,21,25b,ZZZ5,0,120,0,999999,,,,,,,,,
TOPI58,14,3b,06,0,120,0,20000,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
TOPI59,31,8a,06C,0,120,0,1500,Sales,0.5,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
TOPI60,47,2c,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
TOPI61,32,7b,05,0,120,0,5000,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
TOPI62,37,11a,03,0,120,0,20000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
TOPI63,14,3b,06,0,30,0,999999,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
TOPI64,30,7a,05,0,120,0,999999,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
TOPI65,25,11b,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Ermelo / Piet Retief,Mpumalanga,,
TOPI66,34,1e,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
TOPIC1,5,20a,STAND,0,120,0,999999,Gross Profit,0.0,CONSIGNMENT_STANDS,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPIC1,5,20a,STAND,0,120,0,999999,Gross Profit,0.0,CONSIGNMENT_STANDS,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
TOPIC2,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPIC3,5,20a,CONS7,0,120,0,999999,Sales,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPIC4,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
TOPIC4,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
TOPIC5,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
TOPIC6,5,20a,CONS6,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,,,,Consignment,Channel: Consignment
TOPIC7,5,20a,CONS2,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPIC8,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
TOPIC9,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
TOPICC,5,20a,CONS3,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPICO,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPIKC,5,20a,01EXP,0,30,0,999999,Gross Profit,0.5,EXPORTS,Channel: Export,Consignment,,,Consignment,Channel: Consignment
TOPIOC,21,25b,ZZZ5,0,30,0,999999,,,,,Consignment,,,,
TOPIVN,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPO01,40,6b,04C,0,120,0,5000,Sales,0.5,BM,Sales Rep,Trading Account,West Cape,Western Cape,,
TOPO02,25,11b,06,0,120,0,50000,Sales,0.0,DA,Sales Rep,,Ermelo / Piet Retief,Mpumalanga,,
TOPOC1,5,20a,CONS4,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TOPOOC,5,20a,CON4S,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TPAE01,37,11a,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
TPAE02,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TPAE03,14,3b,06,0,120,0,4000,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
TPAE04,49,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
TPAE05,43,3a,06,0,120,0,3000,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
TPAE06,14,3b,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
TPAEC1,5,20a,CON6S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TPAEC1,5,20a,CON6S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
TPAH01,49,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
TPAH02,49,10a,02,0,120,0,1500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
TPEA01,21,25b,ZZZ5,0,120,0,7000,,,,,,,,,
TPOG01,37,11a,03,0,120,0,4000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
TPOG02,39,6a,04,0,120,0,5000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
TREI01,34,1e,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
TRER01,40,6b,04,0,120,0,1000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
TRIE01,21,25b,ZZZ5,0,120,0,1000,,,,,,,,,
TRUH01,33,1d,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Pretoria,Gauteng,,
TRUT01,32,7b,05,0,120,0,2500,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
TSEL01,18,4a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
TSIH01,21,25b,ZZZ5,0,120,0,0,,,,,,,,,
TSUT01,46,2b,05,0,120,0,7500,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
TSUTOC,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
TWAE01,21,25b,ZZZ5,0,120,0,5000,,,,,,,,,
TWAE02,16,1c,03,0,120,0,6000,Sales,0.5,BJ,Sales Rep,,Pretoria East,Gauteng,,
TWAEC1,5,20a,ZZZ5,0,30,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
TWAEOC,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
TWEZ01,21,25b,ZZZ5,0,120,0,500,,,,,Closed,,,,
TWIB01,34,1e,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
TWIB02,34,1e,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
TWIBC1,5,20a,CON3S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TWIBC1,5,20a,CON3S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
TWIBC2,5,20a,CONS3,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
TWIT01,30,7a,05,0,120,0,0,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
TZIH01,34,1e,03,0,60,0,999999,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
TZIU01,37,11a,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
UBAE01,40,6b,04C,0,120,0,5000,Sales,0.5,BM,Sales Rep,Trading Account,West Cape,Western Cape,,
UBAE02,39,6a,04,0,120,0,0,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
UBAEOC,5,20a,ZZZ5,0,120,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
UBLF01,21,25b,ZZZ5,0,120,0,500,,,,,Closed,,,,
UBLM01,31,8a,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
UBLM02,4,1b,03,0,120,0,1000,Sales,0.5,BJ,Sales Rep,,Pretoria North/South/West,Gauteng,,
UBLSOC,6,21a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Advertising Appro,Internal: Advertising
UBOG01,21,25b,ZZZ5,0,120,0,0,,,,,Closed,,,,
UBOG02,21,25b,ZZZ5,0,120,0,0,,,,,Closed,,,,
UBOM01,40,6b,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
UBOM02,40,6b,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
UBOM03,40,6b,04C,0,120,0,3000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
UBOMC1,5,20a,ZZZ5,0,30,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
UBOR01,39,6a,02,0,120,0,15000,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
UBRW01,2,1a,03,0,120,0,3000,Sales,0.5,BJ,Sales Rep,,Pretoria Central,Gauteng,,
UDRI01,21,25b,ZZZ5,0,120,0,1000,,,,,,,,,
UDRMOC,5,20a,CONS,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UEQI01,16,1c,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Pretoria East,Gauteng,,
UFAL01,21,25b,ZZZ5,0,120,0,15000,,,,,Closed,,,,
UFALOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
UFALOC,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
UFOR01,21,25b,ZZZ5,0,120,0,500,,,,,Closed,,,,
UFOR02,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
UFOR03,21,25b,ZZZ5,0,120,0,1000,,,,,,,,,
UFOR04,30,7a,05C,0,120,0,2500,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
UFORC1,5,20a,CONS2,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UFOROC,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
UGLC01,31,8a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
UGON01,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
UGON02,41,10a,02,0,120,0,500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
UGOW01,19,4b,06,0,120,0,7500,Sales,0.0,DA,Sales Rep,,Nelspruit / Tzaneen,Mpumalanga,,
UHOS01,32,7b,05,0,120,0,5000,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
UICS01,21,25b,ZZZ1,0,120,0,5000,,,,,,,,,
UIDT01,39,6a,02,0,120,0,5500,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
UJOB01,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
UKLG01,21,25b,04,0,120,0,5000,Sales,0.5,BM,Sales Rep,,,,,
UKRG01,21,25b,ZZZ5,0,120,0,4000,,,,,Closed,,,,
UKRG02,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
UKRG03,31,8a,06,0,120,0,1000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
UKRI01,46,2b,05,0,120,0,3000,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
UKRS01,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
ULAD01,46,2b,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Krugersdorp / Sun City,North West,,
ULADC1,5,20a,CONS3,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
ULADC1,5,20a,CONS3,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
UMBL01,39,6a,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
UMFN01,28,5b,06,0,60,0,999999,Sales,0.0,DA,Sales Rep,,,,Botswana trip excl Exports,Channel: Export
UMKZ01,21,25b,ZZZ5,0,120,0,2500,,,,,,,,,
UMNK01,2,1a,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Pretoria Central,Gauteng,,
UMNKC1,5,20a,CON3S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UMNKC1,5,20a,CON3S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
UMOT01,25,11b,06C,0,120,0,5000,Sales,0.5,DA,Sales Rep,Trading Account,Ermelo / Piet Retief,Mpumalanga,,
UMOTC1,5,20a,CONS6,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UMTB01,41,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
UNAD01,49,10a,02,0,30,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
UNET01,30,7a,05,0,120,0,15000,Sales,0.5,RL,Sales Rep,Trading Account,Gauteng N - Sandton,Gauteng,,
UNET02,21,25b,ZZZ5,0,120,0,15000,,,,,Closed,,,,
UNETC1,5,20a,CON5S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UNETC1,5,20a,CON5S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
UNETOC,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UNXM01,20,25a,ZZZ2,0,120,0,0,,,,,,,,,
UNXM02,25,11b,06,0,120,0,2500,Sales,0.0,DA,Sales Rep,,Ermelo / Piet Retief,Mpumalanga,,
UPHN01,40,6b,04,0,120,0,999999,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
UPOL01,21,25b,ZZZ5,0,120,0,1000,,,,,,,,,
URAB01,39,6a,02,0,120,0,2500,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
URAF01,20,25a,CITC,0,120,0,2000,Sales,0.5,,Unclassified_Missing_Data,,,,,
URAF02,20,25a,CITC,0,120,0,2000,Sales,0.5,,Unclassified_Missing_Data,,,,,
UROX01,45,2a,06,0,120,0,2500,Sales,0.0,DA,Sales Rep,,Vaal Triangle,Gauteng,,
UROX02,16,1c,03,0,120,0,3000,Sales,0.5,BJ,Sales Rep,,Pretoria East,Gauteng,,
USON01,21,25b,ZZZ5,0,120,0,5000,,,,,,,,,
USOT01,43,3a,06,0,120,0,3000,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
USOT02,21,25b,ZZZ1,0,120,5,2000,,,,,,,,,
USOT03,41,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
USOT05,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
USOT06,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
USOT07,41,10a,02C,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
USOT08,41,10a,02,0,120,0,1500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
USOTC1,5,20a,CONS2,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
USTT01,4,1b,01,0,120,0,999999,Sales,0.0,HEAD OFFICE,Internal Sales,,Pretoria North/South/West,Gauteng,,
USTT02,4,1b,01,0,30,12,999999,Sales,0.0,HEAD OFFICE,Internal Sales,,Pretoria North/South/West,Gauteng,,
UTAN01,2,1a,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Pretoria Central,Gauteng,,
UTAN02,49,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
UTREOC,5,20a,CONS,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UTRM01,21,25b,ZZZ5,0,120,0,1500,,,,,,,,,
UTSE01,14,3b,06,0,120,0,0,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
UYOR01,29,5a,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
UYOR02,29,5a,06,0,60,0,999999,Sales,0.0,DA,Sales Rep,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
UYORC1,5,20a,CON6S,0,60,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
UYORC1,5,20a,CON6S,0,60,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
UZDM00,21,25b,ZZZ5,0,30,0,999999,,,,,,,,,
VADE02,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
VCAE01,41,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
VDAE01,21,25b,ZZZ5,0,120,0,4000,,,,,Consignment,,,,
VDAE02,31,8a,06,0,120,0,0,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
VDAEOC,21,25b,ZZZ5,0,30,0,999999,,,,,Consignment,,,,
VDAI01,21,25b,ZZZ5,0,120,5,1000,,,,,Closed,,,,
VDAI02,30,7a,05,0,120,0,4000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
VDAI03,39,6a,04,0,120,5,4000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
VDEI01,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
VDEO01,49,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
VDER01,28,5b,06,0,120,0,20000,Sales,0.0,DA,Sales Rep,,,,Botswana trip excl Exports,Channel: Export
VDEROC,5,20a,CON7S,0,120,0,999999,Sales,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VDII01,30,7a,05,0,120,0,2000,Sales,0.5,RL,Sales Rep,Trading Account,Gauteng N - Sandton,Gauteng,,
VGOE01,20,25a,ZZZ4,0,120,0,500,,,,,,,,,
VGOE02,40,6b,04C,0,120,0,4000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
VGOE03,21,25b,ZZZ5,0,120,0,0,,,,,,,,,
VGOE04,49,10a,02,0,120,0,7500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
VGOE06,41,10a,02,0,120,0,1500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
VGOE07,41,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
VGOEC1,5,20a,CONS4,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VGOEC2,5,20a,CONS2,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VGOEOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
VGOI02,41,10a,02,0,120,0,500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
VINE01,21,25b,ZZZ,0,120,0,500,,,,,Closed,,,,
VIRI01,39,6a,04,0,120,0,15000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
VLEI02,30,7a,05C,0,120,0,5000,Sales,0.5,RL,Sales Rep,Trading Account,Gauteng N - Sandton,Gauteng,,
VLEI03,30,7a,05,0,120,0,10000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
VLEI04,21,25b,ZZZ5,0,120,0,200,,,,,,,,,
VLEI05,21,25b,ZZZ5,0,30,0,30000,,,,,Closed,,,,
VLEI06,21,25b,ZZZ5,0,120,0,20000,,,,,,,,,
VLEIC1,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VLEIOC,21,25b,ZZZ5,0,30,0,999999,,,,,Consignment,,,,
VLEY01,46,2b,05,0,120,0,7500,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
VLEYC1,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VLEYOC,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
VRIO01,32,7b,05C,0,120,0,3000,Sales,0.5,RL,Sales Rep,Trading Account,Gauteng N - Randburg/Rivonia,Gauteng,,
VRIO02,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
VRIOC1,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VRIOC2,5,20a,CON2S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
VRIOC2,5,20a,CON2S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
VRIOOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
VSAA01,20,25a,ZZZ4,0,120,0,1500,,,,,,,,,
VSAI01,21,25b,ZZZ5,0,120,0,1500,,,,,,,,,
VSAV01,37,11a,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
WCEA01,25,11b,02,0,120,0,5000,Sales,0.5,R,Sales Rep,,Ermelo / Piet Retief,Mpumalanga,,
WCOA01,40,6b,04C,0,120,0,3000,Sales,0.5,BM,Sales Rep,Trading Account,West Cape,Western Cape,,
WCOAC1,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
WCOAOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
